FID,BH_2010,BH_2020,MODIS_2010,MODIS_2020,city_name,buffer_id
1765,0.175510204081633,2.257148489038995,22.763043212890626,23.676086934407557,黔西南布依族苗族自治州,19.0
1766,0.0,1.419597173991956,22.638043212890626,23.546739196777345,黔西南布依族苗族自治州,18.0
1767,0.01859410430839,2.273883217259457,22.669836807250977,23.54293441772461,黔西南布依族苗族自治州,17.0
1768,0.128681468056185,2.206236129111433,22.37427520751953,23.350724283854163,黔西南布依族苗族自治州,16.0
1769,0.299681673487949,4.181118133220267,22.70326080322266,23.69637705485026,黔西南布依族苗族自治州,15.0
1770,0.37431941923775,5.396610604955796,22.794564819335935,23.761956787109373,黔西南布依族苗族自治州,14.0
1771,0.305077062556664,3.54279263476108,22.811231994628905,23.711231486002603,黔西南布依族苗族自治州,13.0
1772,0.189483227561197,4.648232630679482,22.919565582275393,23.69945602416992,黔西南布依族苗族自治州,12.0
1773,0.254191209787041,15.058435168317567,23.107065200805664,24.00815200805664,黔西南布依族苗族自治州,11.0
1774,4.601000909918111,25.27422120260156,23.237681070963543,24.163405354817712,黔西南布依族苗族自治州,10.0
1775,6.707162284678152,22.09479335080022,23.223912556966145,24.14746398925781,黔西南布依族苗族自治州,9.0
1776,5.437443336355394,17.300059643197564,23.004891204833985,23.961956787109372,黔西南布依族苗族自治州,8.0
1777,3.762078395624434,12.741628616414172,22.781521606445313,23.700362141927087,黔西南布依族苗族自治州,7.0
1778,3.459128065395099,16.600031925284345,22.87246348063151,23.775724283854164,黔西南布依族苗族自治州,6.0
1779,0.608715388107127,15.6130778271219,22.904347610473636,23.798641204833984,黔西南布依族苗族自治州,5.0
1780,0.277322404371585,9.724253921098606,23.0090576171875,23.801449584960935,黔西南布依族苗族自治州,4.0
1781,0.343792633015007,5.303036603521793,22.95470987955729,23.690217590332033,黔西南布依族苗族自治州,3.0
1782,0.14777878513146,3.688986265531151,22.915216827392577,23.670652008056642,黔西南布依族苗族自治州,2.0
1783,0.189004997728305,3.705689061072565,22.848912556966145,23.648550415039068,黔西南布依族苗族自治州,1.0
1784,0.132606721162579,3.482423087383837,23.04347839355469,23.850362141927086,黔西南布依族苗族自治州,0.0
1785,0.0,0.270735598625021,24.042391459147133,24.563405863444007,黔东南苗族侗族自治州,20.0
1786,0.0,0.0,24.19157600402832,24.752717208862308,黔东南苗族侗族自治州,19.0
1787,0.0,0.335976894865645,24.42028961181641,25.055072021484374,黔东南苗族侗族自治州,18.0
1788,0.0,0.501829837230926,24.798912811279298,25.59728240966797,黔东南苗族侗族自治州,17.0
1789,0.0,1.123828198047394,24.917935180664067,25.9125,黔东南苗族侗族自治州,16.0
1790,0.0,1.250976298717742,24.971014404296877,25.931521606445315,黔东南苗族侗族自治州,15.0
1791,0.473471223021583,3.767939844439107,25.229619598388673,26.160054779052736,黔东南苗族侗族自治州,14.0
1792,2.46084608460846,10.092365295656268,25.463315200805667,26.398641204833986,黔东南苗族侗族自治州,13.0
1793,9.218974820143886,16.85702166658767,25.60724639892578,26.522825113932296,黔东南苗族侗族自治州,12.0
1794,15.423301844354468,20.556629607018007,25.59347839355469,26.42608642578125,黔东南苗族侗族自治州,11.0
1795,14.148514851485135,21.96581735002233,25.31413040161133,26.25326080322266,黔东南苗族侗族自治州,10.0
