FID,BH_2010,BH_2020,MODIS_2010,MODIS_2020,city_name,buffer_id
4008,2.693562610229276,14.404073805809022,28.598097991943362,29.154076385498048,南昌市,2.0
4009,1.480193661971831,12.809228003025057,28.55271682739258,29.186685180664064,南昌市,1.0
4010,1.598678414096919,11.754939223329227,28.522010040283206,29.232065582275393,南昌市,0.0
4011,0.0,2.008297676841418,28.26666666666667,29.03152058919271,抚州市,20.0
4012,0.0,2.201344081333705,28.24927571614583,29.018840535481772,抚州市,19.0
4013,0.0,0.97618091229311,28.222825622558595,29.01630401611328,抚州市,18.0
4014,0.0,2.378839641809464,28.231521606445312,29.019021606445314,抚州市,17.0
4015,0.0,1.772423108418783,28.24239196777344,29.03913116455078,抚州市,16.0
4016,0.0,1.147425979375839,28.261594645182296,29.05036214192708,抚州市,15.0
4017,0.060592658115878,2.57083233607184,28.283333333333328,29.06739095052083,抚州市,14.0
4018,0.146980461811723,4.284036646184234,28.27572428385417,29.089854939778647,抚州市,13.0
4019,0.043594306049822,5.277633666992188,28.266847229003908,29.091847229003907,抚州市,12.0
4020,0.084074733096085,6.781059602896372,28.225,29.098370361328126,抚州市,11.0
4021,0.087882822902796,6.024981622894604,28.211231486002607,29.098913574218752,抚州市,10.0
4022,0.500221141088014,4.765194720828656,28.181883748372396,29.097462972005207,抚州市,9.0
4023,0.159413854351687,8.132517946009733,28.087500000000002,29.092390441894526,抚州市,8.0
4024,0.045879732739421,8.952757388353348,28.063043212890626,29.079347229003908,抚州市,7.0
4025,0.099777282850779,7.047142133116721,28.107608032226565,29.059239196777344,抚州市,6.0
4026,0.267968056787933,10.362386430303255,28.189854939778645,29.126811726888015,抚州市,5.0
4027,0.261946902654867,12.007910841519069,28.218116251627606,29.155797322591145,抚州市,4.0
4028,0.226808699511762,8.502179342446867,28.166304524739584,29.143841552734372,抚州市,3.0
4029,0.142538975501114,2.753874371449152,28.125,29.095652770996097,抚州市,2.0
4030,0.032071269487751,3.335882410407067,28.094566345214844,29.0896728515625,抚州市,1.0
4031,0.0,3.305835997804683,28.05869547526042,29.091304524739584,抚州市,0.0
4032,0.069977426636569,1.783024466767603,28.329890441894527,29.502717590332033,赣州市,20.0
4033,0.03750564844103,0.481648994528729,28.28097839355469,29.334239196777347,赣州市,19.0
4034,0.323250564334086,1.408215693423622,28.267390441894527,29.439129638671876,赣州市,18.0
4035,0.661545413465883,2.695632731660883,28.275543212890625,29.418477630615236,赣州市,17.0
4036,0.128216704288939,4.405860242155409,28.344836425781253,29.52717361450196,赣州市,16.0
4037,1.834161771351107,10.216355294597392,28.53315124511719,29.831793212890627,赣州市,15.0
4038,4.34493670886076,12.109082339912332,28.627988433837892,29.982608795166012,赣州市,14.0
4039,2.372797107998194,5.326126424889814,28.478804016113283,29.82826080322266,赣州市,13.0
